date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2017-11-15,147.1,148.705,146.211,148.0,4695745,113.307253087764,114.543542286988,112.622479817914,114.000499367703,4911749,0.0,1.0
2017-11-16,149.12,149.65,147.5,147.73,5393609,114.863205849404,115.271450880924,113.615362545515,113.792525483721,5641715,0.0,1.0
2017-11-17,148.97,150.15,148.83,149.34,4865373,114.747664802748,115.656587703112,114.639826492535,115.032666051167,5089180,0.0,1.0
2017-11-20,150.51,151.95,149.9,150.64,5654091,115.933886215088,117.04308026299,115.464019292018,116.034021788856,5914179,0.0,1.0
2017-11-21,151.95,152.45,151.2,151.3,3756184,117.04308026299,117.428217085178,116.465375029707,116.542402394145,3928968,0.0,1.0
2017-11-22,151.77,152.39,151.33,152.0,3125416,116.904431007002,117.382000666515,116.565510603476,117.081593945208,3269185,0.0,1.0
2017-11-24,151.84,152.2,151.33,151.95,1193025,116.958350162108,117.235648674084,116.565510603476,117.04308026299,1247904,0.0,1.0
2017-11-27,151.98,152.49,151.62,152.06,3303663,117.066188472321,117.459028030953,116.788889960345,117.127810363871,3455631,0.0,1.0
2017-11-28,152.47,152.93,151.7,152.35,3915618,117.443622558065,117.797948434478,116.850511851895,117.35118972074,4095736,0.0,1.0
2017-11-29,153.55,153.61,152.17,152.81,5098702,118.275518093992,118.321734512654,117.212540464752,117.705515597153,5333242,0.0,1.0
2017-11-30,153.97,154.41,153.08,153.65,6500769,118.59903302463,118.937953428155,117.913489481135,118.352545458429,6799804,0.0,1.0
2017-12-01,154.76,155.02,152.91,154.4,5567852,119.207549203687,119.407820351225,117.782542961591,118.930250691712,5823973,0.0,1.0
2017-12-04,156.46,156.8,155.07,155.67,4639109,120.517014399127,120.778907438215,119.446334033444,119.90849822007,4852508,0.0,1.0
2017-12-05,155.35,156.74,154.68,156.45,5042724,119.662010653869,120.732691019552,119.145927312137,120.509311662683,5274689,0.0,1.0
2017-12-06,154.1,156.22,154.09,155.69,3345712,118.699168598399,120.332148724477,118.691465861955,119.923903692957,3499614,0.0,1.0
2017-12-07,153.57,154.45,153.26,154.03,3768443,118.290923566879,118.96876437393,118.052138737123,118.645249443292,3941791,0.0,1.0
2017-12-08,154.81,155.03,153.55,153.94,3440847,119.246062885906,119.415523087669,118.275518093992,118.575924815298,3599125,0.0,1.0
2017-12-11,155.41,155.89,154.57,154.97,4068982,119.708227072532,120.077958421832,119.061197211256,119.369306669006,4256155,0.0,1.0
2017-12-12,156.74,157.85,155.16,155.2,6314835,120.732691019552,121.58769476481,119.515658661438,119.546469607213,6605317,0.0,1.0
2017-12-13,153.91,156.73,153.89,156.6,5624428,118.552816605967,120.724988283109,118.53741113308,120.62485270934,5883151,0.0,1.0
2017-12-14,154.0,155.11,153.7,154.5,4623845,118.622141233961,119.477144979219,118.391059140648,119.007278056149,4836541,0.0,1.0
2017-12-15,152.5,153.8,152.03,153.75,10469312,117.466730767397,118.468086505086,117.10470215454,118.429572822867,10950900,0.0,1.0
2017-12-18,153.33,154.18,153.21,153.41,5054265,118.106057892229,118.760790489949,118.013625054904,118.167679783779,5286761,0.0,1.0
2017-12-19,153.23,154.17,153.09,154.135,4111495,118.029030527791,118.753087753505,117.921192217579,118.726128175952,4300623,0.0,1.0
2017-12-20,152.95,153.89,152.78,153.65,3771425,117.813353907366,118.53741113308,117.682407387822,118.352545458429,3944910,0.0,1.0
2017-12-21,151.5,153.46,151.49,153.17,4126632,116.69645712302,118.206193465998,116.688754386576,117.982814109129,4316457,0.0,1.0
2017-12-22,152.5,153.0,151.5,151.82,2982114,117.466730767397,117.851867589585,116.69645712302,116.942944689221,3119291,0.0,1.0
2017-12-26,152.83,153.86,152.5,152.51,2477240,117.720921070041,118.514302923748,117.466730767397,117.47443350384,2591193,0.0,1.0
2017-12-27,153.13,153.18,152.61,152.95,2116522,117.952003163354,117.990516845572,117.551460868278,117.813353907366,2213882,0.0,1.0
2017-12-28,154.04,154.12,153.2,153.2,2669076,118.652952179736,118.714574071286,118.00592231846,118.00592231846,2791853,0.0,1.0
2017-12-29,153.42,154.72,153.42,154.17,3310894,118.175382520223,119.176738257912,118.175382520223,118.753087753505,3463195,0.0,1.0
2018-01-02,154.25,154.81,153.54,154.5,4195225,118.814709645055,119.246062885906,118.267815357548,119.007278056149,4388205,0.0,1.0
2018-01-03,158.49,159.81,156.33,157.34,9439063,122.080669897211,123.097431107788,120.416878825358,121.194855206178,9873259,0.0,1.0
2018-01-04,161.7,162.32,159.37,159.65,7363843,124.553248295659,125.030817955172,122.758510704262,122.974187324688,7702579,0.0,1.0
2018-01-05,162.49,162.9,161.1,162.44,5162075,125.161764474716,125.477576668911,124.091084109033,125.123250792498,5399530,0.0,1.0
2018-01-08,163.47,163.91,161.7,162.66,5101023,125.916632646205,126.255553049731,124.553248295659,125.29271099426,5335670,0.0,1.0
2018-01-09,163.83,164.53,163.06,163.9,4333418,126.193931158181,126.733122709244,125.600820452011,126.247850313287,4532755,0.0,1.0
2018-01-10,164.18,164.33,162.5,162.91,4150836,126.463526933713,126.579067980369,125.16946721116,125.485279405355,4341774,0.0,1.0
2018-01-11,164.2,164.94,163.3,164.8,3783614,126.4789324066,127.048934903439,125.785686126661,126.941096593226,3957660,0.0,1.0
2018-01-12,163.14,164.74,163.03,164.02,5007254,125.662442343561,126.894880174563,125.57771224268,126.340283150612,5237587,0.0,1.0
2018-01-16,163.85,165.29,163.35,165.1,7588202,126.209336631068,127.31853067897,125.82419980888,127.172178686539,7937259,0.0,1.0
2018-01-17,168.65,169.13,167.26,168.01,11630539,129.906650124075,130.276381473376,128.835969758392,129.413674991674,12165543,0.0,1.0
2018-01-18,169.12,171.13,168.15,170.0,10948033,130.268678736932,131.816928762128,129.521513301887,130.946519543983,11451642,0.0,1.0
2018-01-19,162.37,165.4,161.3,164.46,21079530,125.069331637391,127.403260779852,124.245138837909,126.679203554138,22049188,0.0,1.0
2018-01-22,162.6,163.98,161.11,161.51,8340507,125.246494575598,126.309472204837,124.098786845477,124.406896303228,8724170,0.0,1.0
2018-01-23,166.25,166.26,162.51,162.82,7417268,128.057993377572,128.065696114015,125.177169947604,125.415954777361,7758462,0.0,1.0
2018-01-24,165.37,168.72,164.82,166.75,5507664,127.38015257052,129.960569279181,126.956502066113,128.44313019976,5761016,0.0,1.0
2018-01-25,165.47,166.78,165.19,165.91,3240177,127.457179934958,128.466238409091,127.241503314533,127.796100338484,3389225,0.0,1.0
2018-01-26,167.34,167.41,165.79,166.12,3664496,128.897591649942,128.951510805048,127.703667501158,127.957857803803,3833062,0.0,1.0
2018-01-29,166.8,168.39,166.01,167.45,3423903,128.481643881979,129.706378976537,127.873127702921,128.982321750823,3581402,0.0,1.0
2018-01-30,163.62,166.77,163.16,166.21,4796200,126.032173692862,128.458535672647,125.677847816449,128.027182431797,5016825,0.0,1.0
2018-01-31,163.7,164.99,162.76,163.75,4025105,126.093795584412,127.087448585657,125.369738358698,126.132309266631,4210259,0.0,1.0
2018-02-01,162.4,164.13,161.9,163.19,4422505,125.092439846723,126.425013251494,124.707303024534,125.70095602578,4625940,0.0,1.0
2018-02-02,159.03,162.0,158.87,161.7,5174779,122.496617665174,124.784330388972,122.373373882074,124.553248295659,5412818,0.0,1.0
2018-02-05,152.53,158.5,150.0,157.89,8600416,117.489838976728,122.088372633655,115.541046656456,121.618505710585,8996035,0.0,1.0
2018-02-06,155.34,155.49,149.11,150.29,9823824,119.654307917425,119.769848964082,114.855503112961,115.764426013325,10275719,0.0,1.0
2018-02-07,153.85,155.34,153.28,154.17,6069258,118.506600187305,119.654307917425,118.06754421001,118.753087753505,6348443,0.0,1.0
2018-02-08,147.59,153.16,147.5,152.48,6599136,114.840097640073,119.174126665449,114.770068445767,118.64501719736,6902696,1.5,1.0
2018-02-09,149.51,150.54,144.4,148.6,7763603,116.334053785265,117.135499008988,112.357951753009,115.625980820617,8120728,0.0,1.0
2018-02-12,151.4,152.4,150.3,150.9,5659623,117.804666865689,118.582769024644,116.948754490839,117.415615786212,5919965,0.0,1.0
2018-02-13,150.75,151.18,149.64,150.9,4854790,117.298900462369,117.633484390719,116.43520706593,117.415615786212,5078110,0.0,1.0
2018-02-14,154.76,155.0,150.0,150.19,5422862,120.419090119776,120.605834637925,116.715323843153,116.863163253354,5672313,0.0,1.0
2018-02-15,156.01,156.86,153.7,155.5,5525079,121.391717818469,122.05310465358,119.594301831284,120.994885717402,5779232,0.0,1.0
2018-02-16,156.18,157.79,155.69,155.71,4239560,121.523995185491,122.776739661407,121.142725127603,121.158287170782,4434579,0.0,1.0
2018-02-20,155.16,155.96,153.87,155.79,4267801,120.730330983358,121.352812710521,119.726579198306,121.220535343499,4464119,0.0,1.0
2018-02-21,153.96,156.79,153.9,155.43,3492694,119.796608392612,121.998637502453,119.749922263075,120.940418566275,3653357,0.0,1.0
2018-02-22,153.18,155.04,152.79,154.5,4017699,119.189688708628,120.636958724283,118.886228866636,120.216783558448,4202513,0.0,1.0
2018-02-23,155.52,155.85,154.07,154.3,3208908,121.010447760581,121.267221473036,119.882199630097,120.061163126657,3356517,0.0,1.0
2018-02-26,158.58,158.88,155.51,155.81,3576723,123.391440366981,123.624871014668,121.002666738992,121.236097386678,3741252,0.0,1.0
2018-02-27,156.55,159.78,156.53,158.46,4192962,121.811892984304,124.325162957727,121.796330941125,123.298068107907,4385838,0.0,1.0
2018-02-28,155.83,158.14,155.8,157.5,3761597,121.251659429857,123.049075417042,121.228316365088,122.551090035311,3934630,0.0,1.0
2018-03-01,153.81,156.97,152.79,155.53,4039339,119.679893068769,122.138695891065,118.886228866636,121.018228782171,4225148,0.0,1.0
2018-03-02,154.49,154.76,151.88,152.79,3261141,120.209002536858,120.419090119776,118.178155901987,118.886228866636,3411153,0.0,1.0
2018-03-05,156.95,157.49,153.75,154.12,3670630,122.123133847886,122.543309013721,119.633206939232,119.921104738045,3839478,0.0,1.0
2018-03-06,155.72,157.89,155.16,157.28,3685736,121.166068192372,122.854549877303,120.730330983358,122.379907560341,3855279,0.0,1.0
2018-03-07,158.32,158.83,154.73,155.0,4607677,123.189133805653,123.58596590672,120.395747055007,120.605834637925,4819630,0.0,1.0
2018-03-08,156.21,159.57,155.07,159.0,6095521,121.54733825026,124.161761504346,120.660301789052,123.718243273742,6375914,0.0,1.0
2018-03-09,159.31,159.58,157.3,157.47,4783247,123.959454943018,124.169542525936,122.39546960352,122.527746970542,5003276,0.0,1.0
2018-03-12,160.26,161.02,158.87,159.64,5056489,124.698651994025,125.29000963483,123.617089993078,124.216228655473,5289087,0.0,1.0
2018-03-13,159.32,162.11,158.81,160.09,4097662,123.967235964608,126.13814098809,123.570403863541,124.566374627003,4286154,0.0,1.0
2018-03-14,158.12,160.68,157.74,160.17,3614293,123.033513373862,125.025454900786,122.73783455346,124.628622799719,3780550,0.0,1.0
2018-03-15,159.61,161.25,158.52,158.71,3860479,124.192885590704,125.46897313139,123.344754237444,123.492593647646,4038061,0.0,1.0
2018-03-16,160.26,161.98,159.64,160.06,8447294,124.698651994025,126.036987707426,124.216228655473,124.543031562234,8835869,0.0,1.0
2018-03-19,157.35,159.89,156.45,159.71,5415258,122.434374711468,124.410754195212,121.734082768409,124.2706958066,5664359,0.0,1.0
2018-03-20,156.2,157.93,155.29,157.52,4296935,121.53955722867,122.885673963661,120.831484264022,122.56665207849,4494594,0.0,1.0
2018-03-21,156.69,158.2,155.92,156.57,3240695,121.920827286558,123.095761546579,121.321688624163,121.827455027483,3389766,0.0,1.0
